字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
203,氣,,883,0.0011594119168637316,459090,0.6028022841596495
204,議,,882,0.0011580988795852902,459972,0.6039603830392348
205,放,,879,0.0011541597677499661,460851,0.6051145428069848
206,話,,876,0.001150220655914642,461727,0.6062647634628995
207,愈,,869,0.0011410293949655525,462596,0.607405792857865
208,百,,865,0.001135777245851787,463461,0.6085415701037168
209,表,,865,0.001135777245851787,464326,0.6096773473495686
210,李,,860,0.0011292120594595802,465186,0.6108065594090282
211,戰,,853,0.0011200207985104906,466039,0.6119265802075387
212,相,,852,0.0011187077612320492,466891,0.6130452879687707
213,教,,846,0.0011108295375614008,467737,0.6141561175063321
214,手,,840,0.0011029513138907526,468577,0.6152590688202229
215,軍,,834,0.0010950730902201044,469411,0.616354141910443
216,月,,833,0.001093760052941663,470244,0.6174479019633846
217,誰,,833,0.001093760052941663,471077,0.6185416620163263
218,場,,831,0.0010911339783847803,471908,0.6196327959947111
219,信,,829,0.0010885079038278976,472737,0.620721303898539
220,死,,829,0.0010885079038278976,473566,0.6218098118023668
221,視,,825,0.001083255754714132,474391,0.622893067557081
222,回,,823,0.0010806296801572494,475214,0.6239736972372383
223,宋,,816,0.0010714384192081598,476030,0.6250451356564464
224,平,,814,0.001068812344651277,476844,0.6261139480010977
225,度,,812,0.0010661862700943943,477656,0.6271801342711921
226,受,,804,0.0010556819718668632,478460,0.6282358162430589
227,目,,803,0.0010543689345884218,479263,0.6292901851776473
228,已,,793,0.0010412385618040081,480056,0.6303314237394514
229,搞,,793,0.0010412385618040081,480849,0.6313726623012554
230,五,,792,0.0010399255245255668,481641,0.6324125878257809
231,體,,789,0.0010359864126902427,482430,0.6334485742384712
232,四,,786,0.0010320473008549186,483216,0.6344806215393262
233,於,,779,0.001022856039905829,483995,0.635503477579232
234,第,,777,0.0010202299653489463,484772,0.6365237075445809
235,由,,771,0.001012351741678298,485543,0.6375360592862592
236,認,,770,0.0010110387043998567,486313,0.638547097990659
237,舉,,768,0.001008412629842974,487081,0.639555510620502
238,改,,767,0.0010070995925645324,487848,0.6405626102130666
239,則,,761,0.0009992213688938842,488609,0.6415618315819605
240,裡,,761,0.0009992213688938842,489370,0.6425610529508543
241,每,,761,0.0009992213688938842,490131,0.6435602743197482
242,通,,754,0.0009900301079447946,490885,0.644550304427693
243,內,,739,0.0009703345487681741,491624,0.6455206389764612
244,口,,735,0.0009650823996544086,492359,0.6464857213761156
245,原,,734,0.0009637693623759672,493093,0.6474494907384916
246,論,,734,0.0009637693623759672,493827,0.6484132601008675
247,傳,,732,0.0009611432878190845,494559,0.6493744033886866
248,結,,721,0.0009466998777562294,495280,0.6503211032664429
249,保,,719,0.0009440738031993467,495999,0.6512651770696422
250,蔡,,712,0.000934882542250257,496711,0.6522000596118924
251,工,,710,0.0009322564676933743,497421,0.6531323160795858
252,業,,706,0.0009270043185796088,498127,0.6540593203981654
253,怕,,697,0.0009151869830736364,498824,0.6549745073812391
254,處,,697,0.0009151869830736364,499521,0.6558896943643127
255,種,,696,0.000913873945795195,500217,0.6568035683101079
256,車,,695,0.0009125609085167537,500912,0.6577161292186247
257,合,,691,0.0009073087594029882,501603,0.6586234379780276
258,代,,683,0.0008968044611754573,502286,0.659520242439203
259,些,,680,0.0008928653493401332,502966,0.6604131077885432
260,各,,677,0.000888926237504809,503643,0.661302034026048
261,吃,,675,0.0008863001629479262,504318,0.6621883341889959
262,濟,,673,0.0008836740883910435,504991,0.663072008277387
263,或,,667,0.0008757958647203953,505658,0.6639478041421074
264,跟,,667,0.0008757958647203953,506325,0.6648236000068278
265,先,,666,0.0008744828274419539,506991,0.6656980828342698
266,性,,665,0.0008731697901635126,507656,0.6665712526244333
267,非,,663,0.0008705437156066298,508319,0.6674417963400399
268,見,,662,0.0008692306783281885,508981,0.6683110270183681
269,底,,657,0.0008626654919359815,509638,0.669173692510304
270,提,,656,0.0008613524546575401,510294,0.6700350449649616
271,張,,645,0.0008469090445946851,510939,0.6708819540095563
272,她,,644,0.0008455960073162437,511583,0.6717275500168726
273,辦,,644,0.0008455960073162437,512227,0.6725731460241888
274,交,,638,0.0008377177836455954,512865,0.6734108638078343
275,著,,634,0.00083246563453183,513499,0.6742433294423662
276,數,,632,0.0008298395599749472,514131,0.6750731690023412
277,案,,624,0.0008193352617474163,514755,0.6758925042640885
278,千,,614,0.0008062048889630025,515369,0.6766987091530515
279,管,,614,0.0008062048889630025,515983,0.6775049140420145
280,卻,,613,0.0008048918516845612,516596,0.6783098058936992
