字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
62,現,,179774,0.0023746896919480316,18961691,0.2504707697420303
63,這,,179267,0.0023679925740454555,19140958,0.25283876231607577
64,表,,178193,0.002353805779908638,19319151,0.2551925680959844
65,都,,177634,0.002346421778118619,19496785,0.257538989874103
66,子,,176344,0.002329381773987805,19673129,0.25986837164809085
67,球,,176108,0.002326264377883253,19849237,0.2621946360259741
68,女,,175573,0.0023191973994258997,20024810,0.26451383342539997
69,個,,174506,0.002305103070427777,20199316,0.2668189364958278
70,外,,174194,0.002300981767103115,20373510,0.26911991826293086
71,用,,173780,0.002295513114614621,20547290,0.2714154313775455
72,金,,171402,0.0022641013860696013,20718692,0.2736795327636151
73,方,,169866,0.0022438118927789576,20888558,0.27592334465639407
74,機,,169024,0.002232689657524581,21057582,0.27815603431391867
75,於,,168211,0.00222195049213051,21225793,0.28037798480604914
76,報,,166929,0.002205016162443918,21392722,0.2825830009684931
77,民,,166127,0.002194422299410652,21558849,0.28477742326790373
78,電,,166040,0.002193273089829737,21724889,0.2869706963577335
79,全,,164476,0.002172613735984316,21889365,0.2891433100937178
80,自,,163819,0.002163935222252576,22053184,0.29130724531597035
81,她,,163532,0.002160144151566108,22216716,0.2934673894675365
82,主,,163114,0.002154622661855503,22379830,0.295622012129392
83,地,,162921,0.002152073265888645,22542751,0.2977740853952806
84,好,,162540,0.002147040520482567,22705291,0.2999211259157632
85,打,,161465,0.0021328405170402223,22866756,0.3020539664328034
86,萬,,160423,0.0021190764206802932,23027179,0.3041730428534837
87,因,,160144,0.0021153910244380474,23187323,0.30628843387792176
88,名,,159774,0.002110503581392775,23347097,0.3083989374593145
89,車,,158983,0.0021000550207203148,23506080,0.3104989924800348
90,加,,158888,0.0020988001366951774,23664968,0.31259779261673
91,和,,158501,0.002093688135455933,23823469,0.31469148075218595
92,得,,156882,0.002072302269806485,23980351,0.31676378302199243
93,還,,156299,0.0020646012446837994,24136650,0.3188283842666762
94,動,,155635,0.002055830265813365,24292285,0.3208842145324896
95,本,,152366,0.002012649046043108,24444651,0.3228968635785327
96,業,,152330,0.002012173511044109,24596981,0.3249090370895768
97,資,,150199,0.0019840244809644463,24747180,0.32689306157054127
98,經,,148947,0.0019674864304436873,24896127,0.32886054800098496
99,北,,148905,0.001966931639611521,25045032,0.33082747964059644
100,第,,143583,0.0018966317155927675,25188615,0.33272411135618923
101,力,,142689,0.0018848225964509476,25331304,0.3346089339526402
102,進,,142631,0.0018840564567303374,25473935,0.33649299040937053
103,心,,141514,0.0018693016624558262,25615449,0.33836229207182633
104,事,,141491,0.0018689978484286878,25756940,0.34023128992025503
105,合,,141206,0.0018652331963532752,25898146,0.3420965231166083
106,者,,140010,0.001849434866942071,26038156,0.3439459579835504
107,及,,139777,0.0018463570987541022,26177933,0.34579231508230446
108,當,,138881,0.0018345215610012268,26316814,0.3476268366433057
109,昨,,138656,0.0018315494672574801,26455470,0.3494583861105632
110,品,,138364,0.0018276923500433733,26593834,0.35128607846060655
111,等,,137051,0.001810348531885421,26730885,0.353096426992492
112,導,,136570,0.001803994855926567,26867455,0.3549004218484185
113,定,,136211,0.0017992527152421,27003666,0.35669967456366064
114,特,,134195,0.0017726227552981302,27137861,0.3584722973189588
115,示,,133105,0.0017582246122728688,27270966,0.3602305219312316
116,去,,131068,0.001731317256912816,27402034,0.36196183918814445
117,而,,131061,0.0017312247917741217,27533095,0.3636930639799186
118,今,,130126,0.0017188740911056634,27663221,0.36541193807102423
119,被,,129850,0.001715228322780001,27793071,0.3671271663938042
120,部,,129548,0.0017112391125106165,27922619,0.36883840550631486
121,度,,128925,0.0017030097151668202,28051544,0.3705414152214817
122,沒,,128072,0.0016917421775516385,28179616,0.37223315739903334
123,重,,125301,0.0016551391919342078,28304917,0.3738882965909675
124,政,,124698,0.0016471739807009669,28429615,0.3755354705716685
125,學,,124595,0.0016458134222316072,28554210,0.3771812839939001
126,明,,123964,0.001637478350443589,28678174,0.3788187623443437
127,投,,122535,0.001618602252844416,28800709,0.38043736459718813
128,理,,121956,0.0016109540649438413,28922665,0.38204831866213196
129,同,,121941,0.0016107559253609248,29044606,0.3836590745874929
130,員,,121912,0.0016103728555006197,29166518,0.3852694474429935
131,面,,121749,0.0016082197386995943,29288267,0.3868776671816931
132,比,,121725,0.001607902715366928,29409992,0.38848556989706
133,內,,121600,0.0016062515521759577,29531592,0.390091821449236
134,作,,120669,0.0015939536887296104,29652261,0.3916857751379656
135,體,,120175,0.0015874282917988957,29772436,0.39327320342976446
136,已,,119034,0.0015723564741917182,29891470,0.3948455599039562
137,起,,118951,0.001571260101832914,30010421,0.3964168200057891
138,至,,118184,0.00156112856449312,30128605,0.39797794857028224
139,入,,117713,0.0015549069815895436,30246318,0.3995328555518718
140,約,,116175,0.0015345910696878443,30362493,0.40106744662155963
141,看,,115785,0.001529439440532017,30478278,0.40259688606209165
142,總,,114601,0.0015137996227871458,30592879,0.4041106856848788
143,三,,114104,0.0015072345979398477,30706983,0.4056179202828186
144,賽,,114036,0.0015063363651639599,30821019,0.4071242566479826
145,點,,113584,0.001500365759065411,30934603,0.408624622407048
146,兩,,113540,0.0014997845496221894,31048143,0.4101244069566702
147,很,,113193,0.0014952009206040558,31161336,0.41161960787727425
148,利,,112375,0.0014843957086823458,31273711,0.4131040035859566
149,選,,111811,0.0014769456603646875,31385522,0.4145809492463213
150,之,,111405,0.0014715826823204158,31496927,0.41605253192864167
151,產,,111377,0.0014712128217656386,31608304,0.4175237447504073
152,水,,110381,0.0014580563534599866,31718685,0.41898180110386735
153,十,,110107,0.0014544370037453797,31828792,0.4204362381076127
154,無,,109634,0.0014481890022307478,31938426,0.4218844271098435
155,果,,109400,0.0014450980247372514,32047826,0.4233295251345807
156,期,,107768,0.0014235404381159424,32155594,0.42475306557269665
157,工,,107627,0.001421677926036528,32263221,0.4261747434987332
158,情,,107392,0.0014185737392375037,32370613,0.42759331723797067
159,男,,107142,0.001415271412855563,32477755,0.42900858865082625
160,次,,106559,0.0014075703877328772,32584314,0.4304161590385591
161,再,,105912,0.0013990239670564147,32690226,0.4318151830056155
162,只,,105477,0.0013932779191518378,32795703,0.4332084609247674
163,其,,105284,0.0013907285231849796,32900987,0.43459918944795234
164,性,,105026,0.0013873205223588168,33006013,0.4359865099703112
165,調,,104580,0.0013814291720934345,33110593,0.43736793914240457
166,保,,104235,0.0013768719616863564,33214828,0.43874481110409097
167,身,,103274,0.0013641778190741764,33318102,0.44010898892316513
168,平,,102839,0.0013584317711695995,33420941,0.44146742069433476
169,應,,102621,0.0013555521425645473,33523562,0.44282297283689925
170,意,,101715,0.0013435845117563943,33625277,0.4441665573486557
171,灣,,101400,0.001339423580515149,33726677,0.4455059809291708
172,間,,100947,0.0013334397651110724,33827624,0.4468394206942819
173,隊,,99913,0.0013197813431953657,33927537,0.4481592020374773
174,股,,99689,0.0013168224587571467,34027226,0.4494760244962344
175,所,,99306,0.0013117632947400135,34126532,0.4507877877909744
176,此,,98809,0.0013051982698927154,34225341,0.4520929860608671
177,每,,98507,0.001301209059623331,34323848,0.45339419512049045
178,提,,98104,0.0012958857094956427,34421952,0.45469008082998613
179,超,,97923,0.0012934948251951176,34519875,0.4559835756551812
180,指,,97629,0.0012896112893699553,34617504,0.45727318694455116
181,回,,97090,0.001282491473690491,34714594,0.4585556784182417
182,讓,,97019,0.0012815536129980201,34811613,0.4598372320312397
183,案,,96767,0.0012782248680050239,34908380,0.4611154568992447
184,如,,96494,0.0012746187275959446,35004874,0.46239007562684065
185,林,,96058,0.00126885947038584,35100932,0.4636589350972265
186,未,,96027,0.0012684499819144792,35196959,0.464927385079141
187,陳,,95458,0.0012609338870691823,35292417,0.46618831896621016
188,料,,94481,0.001248028395568558,35386898,0.4674363473617787
189,季,,94302,0.0012456639298790886,35481200,0.4686820112916578
190,路,,94295,0.0012455714647403942,35575495,0.4699275827563982
191,們,,93114,0.0012299712749121064,35668609,0.4711575540313103
192,並,,92930,0.001227540762694998,35761539,0.4723850947940053
193,相,,92696,0.0012244497852015013,35854235,0.4736095445792068
194,愛,,92406,0.0012206190865984502,35946641,0.47483016366580527
195,安,,92282,0.0012189811327130075,36038923,0.4760491447985183
196,達,,92067,0.0012161411320245387,36130990,0.4772652859305428
197,更,,91957,0.0012146881084164848,36222947,0.4784799740389593
198,然,,91900,0.0012139351780014022,36314847,0.4796939092169607
199,局,,91716,0.0012115046657842938,36406563,0.480905413882745
200,受,,91688,0.0012111348052295165,36498251,0.4821165486879745
201,由,,91136,0.0012038432685781914,36589387,0.4833203919565527
202,商,,91030,0.0012024430821922485,36680417,0.48452283503874494
203,建,,91008,0.0012021524774706378,36771425,0.48572498751621557
204,關,,90734,0.0011985331277560307,36862159,0.4869235206439716
205,目,,89816,0.0011864069852815446,36951975,0.48810992762925315
206,道,,89144,0.001177530331966888,37041119,0.48928745796122003
207,先,,88662,0.0011711634467025062,37129781,0.49045862140792257
208,則,,87594,0.0011570559083988556,37217375,0.4916156773163214
209,克,,87545,0.0011564086524279951,37304920,0.4927720859687494
210,二,,87327,0.001153529023822943,37392247,0.4939256149925723
211,華,,87000,0.0011492095809153644,37479247,0.4950748245734877
212,強,,86846,0.001147175347864089,37566093,0.4962219999213518
213,色,,86638,0.0011444278123143143,37652731,0.4973664277336661
214,友,,86341,0.0011405046485725688,37739072,0.4985069323822387
215,近,,86201,0.001138655345798682,37825273,0.49964558772803735
216,立,,86189,0.0011384968341323488,37911462,0.5007840845621697
217,數,,86170,0.0011382458573273213,37997632,0.5019223304194971
218,影,,86003,0.0011360399033041849,38083635,0.5030583703228012
219,計,,85866,0.0011342302284468814,38169501,0.5041926005512481
220,單,,85401,0.0011280879013764718,38254902,0.5053206884526246
221,百,,85344,0.0011273349709613892,38340246,0.506448023423586
222,區,,84820,0.0011204132948648415,38425066,0.5075684367184508
223,認,,84683,0.001118603620007538,38509749,0.5086870403384584
224,量,,84627,0.0011178638988979834,38594376,0.5098049042373564
225,實,,84044,0.0011101628737752976,38678420,0.5109150671111317
226,持,,84028,0.0011099515248868535,38762448,0.5120250186360185
227,著,,83891,0.0011081418500295498,38846339,0.5131331604860481
228,少,,83872,0.0011078908732245225,38930211,0.5142410513592726
229,戰,,83487,0.0011028052905963338,39013698,0.5153438566498689
230,正,,82915,0.0010952495678344535,39096613,0.5164391062177033
231,頭,,82689,0.001092264264785179,39179302,0.5175313704824885
232,感,,82531,0.0010901771945117924,39261833,0.5186215476770003
233,警,,82521,0.0010900451014565148,39344354,0.5197115927784568
234,接,,81755,0.0010799267734222485,39426109,0.5207915195518791
235,氣,,81245,0.0010731900276030894,39507354,0.5218647095794822
236,包,,80811,0.0010674571890040405,39588165,0.5229321667684862
237,交,,80495,0.0010632830484572674,39668660,0.5239954498169435
238,網,,80304,0.0010607600711014648,39748964,0.5250562098880449
239,想,,80266,0.0010602581174914097,39829230,0.5261164680055364
240,才,,80245,0.0010599807220753267,39909475,0.5271764487276117
241,位,,79897,0.0010553838837516652,39989372,0.5282318326113633
242,原,,79807,0.0010541950462541665,40069179,0.5292860276576175
243,王,,79790,0.0010539704880601947,40148969,0.5303399981456777
244,連,,79420,0.0010490830450149223,40228389,0.5313890811906926
245,文,,79235,0.0010466393234922862,40307624,0.5324357205141849
246,運,,78902,0.0010422406247515411,40386526,0.5334779611389364
247,周,,78894,0.001042134950307319,40465420,0.5345200960892438
248,張,,78584,0.0010380400655937126,40544004,0.5355581361548375
249,從,,78551,0.0010376041585112964,40622555,0.5365957403133488
250,費,,78098,0.00103162034310722,40700653,0.537627360656456
251,或,,78020,0.0010305900172760544,40778673,0.538657950673732
252,收,,77224,0.0010200754100759552,40855897,0.539678026083808
253,買,,76688,0.0010129952223130745,40932585,0.5406910213061211
254,化,,76516,0.0010107232217622991,41009101,0.5417017445278833
255,通,,75984,0.0010036958712215294,41085085,0.542705440399105
256,統,,74955,0.0009901034958334613,41160040,0.5436955438949383
257,代,,74886,0.0009891920537520458,41234926,0.5446847359486904
258,馬,,74351,0.0009821250752946927,41309277,0.5456668610239851
259,片,,74028,0.0009778584696092253,41383305,0.5466447194935943
260,億,,73666,0.0009730767010081751,41456971,0.5476177961946025
261,基,,72955,0.0009636848847779358,41529926,0.5485814810793804
262,處,,72850,0.0009622979076975206,41602776,0.549543778987078
263,院,,72420,0.0009566179063205827,41675196,0.5505003968933986
264,推,,72331,0.0009554422781286118,41747527,0.5514558391715272
265,線,,71800,0.0009484281368933698,41819327,0.5524042673084205
266,教,,71386,0.000942959484404876,41890713,0.5533472267928254
267,司,,71110,0.0009393137160792134,41961823,0.5542865405089046
268,師,,71058,0.0009386268321917697,42032881,0.5552251673410964
269,歲,,70881,0.0009362887851133557,42103762,0.5561614561262097
270,預,,70856,0.0009359585524751616,42174618,0.5570974146786849
271,聯,,70803,0.0009352584592821902,42245421,0.5580326731379671
272,任,,70795,0.0009351527848379681,42316216,0.558967825922805
273,信,,70670,0.0009335016216469978,42386886,0.5599013275444521
274,海,,70064,0.0009254967824971735,42456950,0.5608268243269492
275,議,,69961,0.000924136224027814,42526911,0.5617509605509771
276,物,,69605,0.0009194337112599304,42596516,0.562670394262237
277,求,,69540,0.0009185751064006258,42666056,0.5635889693686376
278,光,,69506,0.0009181259900126819,42735562,0.5645070953586503
279,問,,69361,0.0009162106407111562,42804923,0.5654233059993614
280,房,,69332,0.0009158275708508511,42874255,0.5663391335702123
281,老,,69212,0.0009142424541875196,42943467,0.5672533760243998
282,黨,,68753,0.0009081793829502765,43012220,0.5681615554073501
283,率,,68643,0.0009067263593422226,43080863,0.5690682817666923
284,太,,68129,0.0008999367763009525,43148992,0.5699682185429933
285,較,,67146,0.0008869520289671617,43216138,0.5708551705719604
286,放,,66951,0.0008843762143892479,43283089,0.5717395467863496
287,花,,66920,0.0008839667259178872,43350009,0.5726235135122676
288,格,,66834,0.0008828307256424997,43416843,0.57350634423791
289,東,,66617,0.0008799643063429751,43483460,0.574386308544253
290,向,,66390,0.0008769657939881729,43549850,0.5752632743382412
291,軍,,66305,0.0008758430030183131,43616155,0.5761391173412596
292,店,,66228,0.0008748258864926754,43682383,0.5770139432277522
293,口,,65787,0.000869000582754932,43748170,0.5778829438105071
294,結,,65560,0.0008660020704001298,43813730,0.5787489458809073
295,營,,65523,0.0008655133260956026,43879253,0.5796144592070028
296,首,,64722,0.0008549326723678646,43943975,0.5804693918793707
297,油,,64178,0.0008477468101607616,44008153,0.5813171386895315
298,常,,63788,0.0008425951810049342,44071941,0.5821597338705364
299,客,,63787,0.0008425819716994064,44135728,0.5830023158422358
300,布,,62803,0.0008295840150600878,44198531,0.5838318998572959
301,帶,,61994,0.0008188976868881276,44260525,0.584650797544184
302,續,,61843,0.0008169030817534354,44322368,0.5854677006259374
303,南,,61792,0.0008162294071715195,44384160,0.586283930033109
304,醫,,60449,0.000798489309847734,44444609,0.5870824193429567
305,團,,60202,0.0007952266113823767,44504811,0.5878776459543391
306,式,,60004,0.0007926111688878796,44564815,0.588670257123227
307,除,,59933,0.0007916733081954084,44624748,0.5894619304314224
308,變,,59836,0.0007903920055592155,44684584,0.5902523224369816
309,管,,59587,0.0007871028884828025,44744171,0.5910394253254644
310,型,,59556,0.0007866934000114419,44803727,0.5918261187254759
311,風,,59528,0.0007863235394566646,44863255,0.5926124422649325
312,五,,59338,0.0007838137714063896,44922593,0.5933962560363389
313,直,,59205,0.0007820569337711971,44981798,0.5941783129701101
314,務,,59128,0.0007810398172455594,45040926,0.5949593527873557
315,反,,59098,0.0007806435380797265,45100024,0.5957399963254354
316,各,,58969,0.0007789395376666451,45158993,0.596518935863102
317,活,,58966,0.0007788999097500618,45217959,0.5972978357728521
318,香,,58769,0.0007762976765610925,45276728,0.5980741334494132
319,做,,58419,0.0007716744196263756,45335147,0.5988458078690395
320,傳,,58281,0.0007698515354635443,45393428,0.5996156594045031
321,知,,58275,0.0007697722796303777,45451703,0.6003854316841335
322,四,,57994,0.0007660604647770764,45509697,0.6011514921489106
323,造,,57920,0.0007650829761680219,45567617,0.6019165751250786
324,設,,57378,0.0007579235325719745,45624995,0.6026744986576505
325,即,,57316,0.0007571045556292532,45682311,0.6034316032132798
326,使,,57276,0.0007565761834081427,45739587,0.604188179396688
327,低,,57193,0.0007554798110493383,45796780,0.6049436592077373
328,消,,56973,0.0007525737638332306,45853753,0.6056962329715705
329,展,,56485,0.0007461276227356823,45910238,0.6064423605943062
330,專,,56167,0.0007419270635778538,45966405,0.607184287657884
331,視,,56167,0.0007419270635778538,46022572,0.6079262147214619
332,白,,56144,0.0007416232495507152,46078716,0.6086678379710126
333,半,,55953,0.0007391002721949125,46134669,0.6094069382432076
334,購,,55910,0.0007385322720572187,46190579,0.6101454705152648
335,紅,,55772,0.0007367093878943874,46246351,0.6108821799031592
336,整,,55742,0.0007363131087285545,46302093,0.6116184930118878
337,兒,,55608,0.0007345430617878343,46357701,0.6123530360736755
338,斯,,55571,0.0007340543174833072,46413272,0.6130870903911588
339,空,,55412,0.0007319540379043928,46468684,0.6138190444290632
340,該,,55292,0.0007303689212410613,46523976,0.6145494133503043
341,望,,54958,0.0007259570131947885,46578934,0.6152753703634991
342,查,,54932,0.0007256135712510667,46633866,0.6160009839347501
343,增,,54914,0.0007253758037515669,46688780,0.6167263597385018
344,黃,,54664,0.0007220734773696262,46743444,0.6174484332158714
345,眼,,54404,0.0007186390579324079,46797848,0.6181670722738037
346,仍,,54369,0.0007181767322389362,46852217,0.6188852490060427
347,樂,,54289,0.0007171199877967152,46906506,0.6196023689938394
348,門,,54255,0.0007166708714087713,46960761,0.6203190398652482
349,又,,54214,0.000716129289882133,47014975,0.6210351691551304
350,完,,54183,0.0007157198014107723,47069158,0.6217508889565411
351,住,,54035,0.0007137648241926634,47123193,0.6224646537807338
352,李,,53984,0.0007130911496107475,47177177,0.6231777449303445
353,拉,,53900,0.0007119815679464155,47231077,0.6238897264982909
