字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
1,人,,13295,0.02907860518931167,13295,0.02907860518931167
2,的,,13001,0.028435573227998574,26296,0.05751417841731025
3,不,,9693,0.021200370071455286,35989,0.07871454848876554
4,是,,8492,0.018573562637655864,44481,0.0972881111264214
5,女,,6562,0.014352298401824986,51043,0.11164040952824639
6,男,,6359,0.013908300142823085,57402,0.12554870967106946
7,有,,6329,0.013842684636566648,63731,0.1393913943076361
8,一,,5342,0.011683934480729819,69073,0.15107532878836594
9,了,,4285,0.009372081476961303,73358,0.16044741026532724
10,愛,,4114,0.008998073091299602,77472,0.16944548335662685
11,就,,4013,0.008777167553569594,81485,0.17822265091019643
12,在,,3449,0.0075435960359485485,84934,0.185766246946145
13,很,,3301,0.007219892871750119,88235,0.19298613981789509
14,會,,3214,0.007029607903606447,91449,0.20001574772150155
15,要,,3133,0.006852446036714063,94582,0.2068681937582156
16,來,,3100,0.00678026897983198,97682,0.21364846273804758
17,上,,3054,0.006679658536905442,100736,0.22032812127495302
18,也,,3015,0.006594358378772072,103751,0.2269224796537251
19,情,,2973,0.006502496670013057,106724,0.23342497632373815
20,到,,2888,0.006316586068953149,109612,0.23974156239269132
21,多,,2756,0.006027877841424819,112368,0.24576944023411612
22,還,,2662,0.005822282588487978,115030,0.2515917228226041
23,對,,2646,0.005787287651817878,117676,0.25737901047442197
24,時,,2641,0.005776351734108471,120317,0.2631553622085305
25,但,,2593,0.005671366924098169,122910,0.2688267291326286
26,這,,2578,0.0056385591709699505,125488,0.27446528830359856
27,為,,2503,0.005474520405328854,127991,0.27993980870892743
28,得,,2409,0.005268925152392013,130400,0.28520873386131945
29,自,,2407,0.0052645507853082505,132807,0.2904732846466277
30,好,,2366,0.005174876260091118,135173,0.2956481609067188
31,後,,2227,0.00487085774776962,137400,0.30051901865448843
32,老,,2145,0.004691508697335354,139545,0.3052105273518238
33,友,,2136,0.004671824045458422,141681,0.3098823513972822
34,都,,2134,0.00466744967837466,143815,0.3145498010756569
