字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
154,稱,,6858,0.001456047554878322,2195977,0.4662360661153445
155,比,,6840,0.001452225907752657,2202817,0.4676882920230972
156,起,,6832,0.0014505273979190283,2209649,0.4691388194210162
157,子,,6830,0.001450102770460621,2216479,0.47058892219147685
158,演,,6813,0.0014464934370641597,2223292,0.472035415628541
159,世,,6749,0.001432905358395129,2230041,0.47346832098693614
160,相,,6743,0.0014316314760199074,2236784,0.474899952462956
161,納,,6718,0.0014263236327898172,2243502,0.47632627609574585
162,者,,6669,0.0014159202600588405,2250171,0.47774219635580467
163,隊,,6637,0.0014091262207243252,2256808,0.47915132257652904
164,安,,6626,0.0014067907697030855,2263434,0.4805581133462321
165,天,,6617,0.001404879946140253,2270051,0.48196299329237235
166,強,,6609,0.0014031814363066244,2276660,0.483366174728679
167,道,,6564,0.0013936273184924622,2283224,0.48475980204717145
168,巴,,6553,0.0013912918674712225,2289777,0.4861510939146427
169,聯,,6506,0.001381313122198653,2296283,0.4875324070368413
170,總,,6495,0.0013789776711774133,2302778,0.4889113847080187
171,物,,6454,0.0013702728082800656,2309232,0.4902816575162988
172,持,,6408,0.0013605063767366998,2315640,0.4916421638930355
173,沒,,6402,0.0013592324943614781,2322042,0.493001396387397
174,片,,6306,0.0013388503763579322,2328348,0.49434024676375493
175,通,,6274,0.0013320563370234166,2334622,0.4956723031007783
176,颶,,6183,0.0013127357876658887,2340805,0.4969850388884442
177,基,,6157,0.001307215630706595,2346962,0.4982922545191508
178,森,,6157,0.001307215630706595,2353119,0.4995994701498574
179,理,,6122,0.0012997846501844688,2359241,0.5008992548000418
180,史,,6099,0.001294901434412786,2365340,0.5021941562344546
181,蘭,,6095,0.0012940521794959714,2371435,0.5034882084139506
182,立,,6089,0.0012927782971207497,2377524,0.5047809867110714
183,共,,6083,0.0012915044147455282,2383607,0.5060724911258169
184,英,,6073,0.001289381277453492,2389680,0.5073618724032704
185,機,,6045,0.0012834364930357912,2395725,0.5086453088963062
186,體,,6034,0.0012811010420145515,2401759,0.5099264099383207
187,等,,5989,0.0012715469242003893,2407748,0.5111979568625211
188,已,,5967,0.00126687602215791,2413715,0.512464832884679
189,建,,5966,0.0012666637084287064,2419681,0.5137314965931078
190,們,,5962,0.001265814453511892,2425643,0.5149973110466196
191,數,,5950,0.0012632666887614488,2431593,0.516260577735381
192,些,,5891,0.0012507401787384361,2437484,0.5175113179141195
193,正,,5875,0.0012473431590711785,2443359,0.5187586610731907
194,明,,5837,0.0012392752373614415,2449196,0.5199979363105521
195,從,,5832,0.0012382136687154235,2455028,0.5212361499792676
196,力,,5770,0.0012250502175047999,2460798,0.5224612001967723
197,劇,,5730,0.0012165576683366556,2466528,0.5236777578651091
198,性,,5726,0.0012157084134198414,2472254,0.5248934662785288
199,工,,5703,0.0012108251976481583,2477957,0.526104291476177
200,案,,5676,0.001205092726959661,2483633,0.5273093842031367
201,關,,5671,0.001204031158313643,2489304,0.5285134153614504
202,導,,5653,0.001200209511187978,2494957,0.5297136248726383
203,認,,5589,0.0011866214325189474,2500546,0.5309002463051572
204,卡,,5582,0.0011851352364145222,2506128,0.5320853815415718
205,種,,5533,0.0011747318636835455,2511661,0.5332601134052554
206,產,,5530,0.0011740949224959348,2517191,0.5344342083277512
207,合,,5503,0.0011683624518074374,2522694,0.5356025707795586
208,設,,5493,0.0011662393145154013,2528187,0.5367688100940741
209,萬,,5477,0.0011628422948481436,2533664,0.5379316523889223
210,三,,5456,0.001158383706534868,2539120,0.5390900360954571
211,朝,,5421,0.001150952726012742,2544541,0.5402409888214699
212,全,,5419,0.0011505280985543347,2549960,0.5413915169200242
213,島,,5416,0.0011498911573667237,2555376,0.5425414080773909
214,獲,,5366,0.0011392754709065435,2560742,0.5436806835482975
215,使,,5342,0.0011341799414056571,2566084,0.5448148634897031
216,無,,5337,0.001133118372759639,2571421,0.5459479818624627
217,報,,5316,0.0011286597844463633,2576737,0.5470766416469091
218,局,,5303,0.0011258997059667164,2582040,0.5482025413528758
219,始,,5267,0.0011182564117153866,2587307,0.5493207977645912
220,化,,5264,0.0011176194705277758,2592571,0.550438417235119
221,該,,5236,0.001111674686110075,2597807,0.5515500919212291
222,黨,,5219,0.0011080653527136136,2603026,0.5526581572739426
223,則,,5178,0.0010993604898162659,2608204,0.5537575177637589
224,原,,5124,0.0010878955484392712,2613328,0.5548454133121982
225,接,,5116,0.0010861970386056422,2618444,0.5559316103508039
226,平,,5084,0.001079402999271127,2623528,0.557011013350075
227,水,,5082,0.0010789783718127197,2628610,0.5580899917218877
228,心,,5001,0.0010617809597472277,2633611,0.559151772681635
229,治,,4973,0.0010558361753295268,2638584,0.5602076088569644
230,阿,,4971,0.0010554115478711196,2643555,0.5612630204048356
231,萊,,4971,0.0010554115478711196,2648526,0.5623184319527067
232,量,,4967,0.0010545622929543051,2653493,0.563372994245661
233,米,,4918,0.0010441589202233286,2658411,0.5644171531658844
234,熱,,4904,0.001041186528014478,2663315,0.5654583396938988
