字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
83,金,,345517,0.002131120419335013,51334083,0.3166243990574657
84,本,,343086,0.0021161262114106467,51677169,0.31874052526887636
85,產,,340956,0.0021029885467134433,52018125,0.3208435138155898
86,全,,340871,0.002102464273709095,52358996,0.32294597808929887
87,力,,337105,0.0020792358956576076,52696101,0.3250252139849565
88,之,,333923,0.0020596095815418798,53030024,0.3270848235664984
89,法,,333184,0.002055051490362897,53363208,0.32913987505686126
90,主,,329856,0.0020345246602632293,53693064,0.3311743997171245
91,電,,329560,0.002032698956624557,54022624,0.33320709867374904
92,還,,323567,0.001995734625859139,54346191,0.3352028332996082
93,當,,321276,0.001981603926412523,54667467,0.3371844372260207
94,心,,320971,0.0019797227115145666,54988438,0.3391641599375353
95,進,,315616,0.001946693512240612,55304054,0.3411108534497759
96,手,,309871,0.0019112588250643524,55613925,0.34302211227484025
97,加,,307146,0.0018944512493367098,55921071,0.34491656352417693
98,面,,306416,0.001889948669417011,56227487,0.346806512193594
99,事,,303959,0.0018747940956324908,56531446,0.34868130628922644
100,們,,302239,0.0018641852771915566,56833685,0.350545491566418
101,表,,300832,0.0018555070169901646,57134517,0.3524009985834082
102,理,,300589,0.0018540082129894977,57435106,0.35425500679639765
103,者,,299935,0.0018499743948148634,57735041,0.35610498119121253
104,同,,299490,0.0018472296714391568,58034531,0.35795221086265167
105,內,,293910,0.0018128126906831032,58328441,0.3597650235533348
106,及,,293535,0.0018104997215462717,58621976,0.36157552327488107
107,合,,291396,0.0017973065455897843,58913372,0.36337282982047087
108,如,,290549,0.0017920823192993942,59203921,0.36516491213977026
109,重,,289204,0.0017837864699952917,59493125,0.36694869860976553
110,定,,288767,0.0017810910899611705,59781892,0.3687297896997267
111,更,,286349,0.0017661770649668807,60068241,0.3704959667646936
112,等,,286040,0.0017642711783981315,60354281,0.3722602379430917
113,體,,285967,0.0017638209204061616,60640248,0.3740240588634979
114,學,,284326,0.0017536993674633866,60924574,0.37577775823096127
115,間,,283020,0.0017456440669495147,61207594,0.37752340229791076
116,度,,282574,0.0017428931756561096,61490168,0.3792662954735669
117,其,,281018,0.0017332958957176831,61771186,0.3809995913692846
118,民,,277148,0.0017094260542255815,62048334,0.38270901742351016
119,點,,276782,0.001707168596348034,62325116,0.38441618601985816
120,工,,275457,0.0016989961053978956,62600573,0.3861151821252561
121,部,,275415,0.0016987370528545706,62875988,0.38781391917811064
122,所,,272102,0.0016783027415203761,63148090,0.389492221919631
123,看,,271257,0.0016730908510653824,63419347,0.39116531277069644
124,很,,267561,0.0016502942272527705,63686908,0.3928156069979492
125,車,,266646,0.0016446505825589014,63953554,0.39446025758050807
126,期,,265013,0.0016345783729577123,64218567,0.3960948359534658
127,去,,264968,0.0016343008166612924,64483535,0.3977291367701271
128,她,,263197,0.0016233774344177492,64746732,0.3993525142045448
129,萬,,260716,0.0016080748306084717,65007448,0.4009605890351533
130,然,,260330,0.0016056940143769597,65267778,0.4025662830495303
131,名,,260314,0.0016055953276937881,65528092,0.40417187837722407
132,沒,,259462,0.001600340261814907,65787554,0.40577221863903895
133,第,,259293,0.0015992978837239082,66046847,0.4073715165227629
134,女,,257209,0.001586443943240823,66304056,0.4089579604660037
135,入,,254140,0.0015675146038249934,66558196,0.41052547506982867
136,著,,253520,0.0015636904948520987,66811716,0.4120891655646808
137,特,,253436,0.0015631723897654483,67065152,0.4136523379544462
138,利,,252020,0.0015544386183047724,67317172,0.415206776572751
139,此,,251260,0.0015497510008541271,67568432,0.41675652757360515
140,三,,250054,0.0015423124921100768,67818486,0.4182988400657152
141,起,,248477,0.0015325856858999878,68066963,0.4198314257516152
142,性,,247714,0.0015278795646962479,68314677,0.42135930531631144
143,讓,,247696,0.00152776854217768,68562373,0.4228870738584891
144,球,,246635,0.0015212243814998712,68809008,0.424408298239989
145,比,,246116,0.0015180232322144964,69055124,0.4259263214722035
146,股,,244931,0.0015107142497421085,69300055,0.4274370357219456
147,北,,242294,0.001494449450771909,69542349,0.4289314851727175
148,投,,240213,0.0014816140140419185,69782562,0.43041309918675946
149,實,,239612,0.0014779070955052897,70022174,0.43189100628226473
150,文,,238436,0.001470653624292186,70260610,0.4333616599065569
151,政,,237952,0.0014676683521262486,70498562,0.43482932825868315
152,情,,236947,0.0014614695948395402,70735509,0.4362907978535227
153,已,,236801,0.0014605690788556003,70972310,0.4377513669323783
154,明,,235393,0.00145188465073651,71207703,0.4392032515831148
155,打,,234239,0.0014447668737127672,71441942,0.44064801845682755
156,化,,232423,0.0014335659351728041,71674365,0.4420815843920004
157,商,,230140,0.0014194845790677737,71904505,0.44350106897106817
158,意,,229954,0.0014183373463759052,72134459,0.44491940631744403
159,無,,229753,0.0014170975949185634,72364212,0.4463365039123626
160,至,,229597,0.0014161353997576415,72593809,0.4477526393121203
161,報,,229354,0.0014146365957569747,72823163,0.44916727590787725
162,果,,228760,0.0014109728526442336,73051923,0.4505782487605215
163,從,,225245,0.001389292621934999,73277168,0.4519675413824565
164,兩,,224063,0.001382002143215706,73501231,0.4533495435256722
165,只,,223227,0.0013768457640199962,73724458,0.45472638928969217
166,提,,221799,0.0013680379775469415,73946257,0.4560944272672391
167,相,,221428,0.001365749680080903,74167685,0.45746017694732
168,計,,219497,0.001353839431005645,74387182,0.45881401637832564
169,被,,219470,0.001353672897227793,74606652,0.46016768927555346
170,關,,218799,0.0013495342244522891,74825451,0.46151722350000574
171,保,,212678,0.0013117804002214998,75038129,0.46282900390022724
172,今,,212128,0.0013083880454874803,75250257,0.46413739194571474
173,應,,212099,0.001308209175874232,75462356,0.46544560112158895
174,次,,212061,0.0013079747950016996,75674417,0.46675357591659067
175,建,,211930,0.0013071667977832332,75886347,0.46806074271437387
176,想,,211403,0.0013039163051562724,76097750,0.4693646590195302
177,區,,211202,0.0013026765536989307,76308952,0.4706673355732291
178,灣,,211073,0.0013018808923158608,76520025,0.47196921646554496
179,水,,210706,0.001299617266520615,76730731,0.4732688337320656
180,身,,210427,0.0012978964174828122,76941158,0.47456673014954837
181,並,,210339,0.001297353640725369,77151497,0.47586408379027373
182,導,,209699,0.00129340617339851,77361196,0.47715748996367224
183,員,,208335,0.0012849931336581413,77569531,0.4784424830973304
184,十,,208332,0.0012849746299050467,77777863,0.47972745772723546
185,總,,205993,0.0012705478704089159,77983856,0.4809980055976444
186,感,,204239,0.0012597293427662423,78188095,0.48225773494041063
