字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
124,定,,133190,0.0017693644175727657,31590366,0.4196626588970681
125,很,,132538,0.0017607029144549834,31722904,0.42142336181152307
126,價,,132471,0.0017598128520180333,31855375,0.4231831746635411
127,此,,132303,0.001757581053668666,31987678,0.4249407557172098
128,加,,130290,0.0017308393270182118,32117968,0.426671595044228
129,展,,130239,0.0017301618168050112,32248207,0.428401756861033
130,從,,129536,0.0017208228034740279,32377743,0.43012257966450707
131,性,,128905,0.0017124402751499165,32506648,0.43183501993965695
132,天,,128154,0.0017024636051476854,32634802,0.43353748354480465
133,設,,123496,0.0016405843390086814,32758298,0.4351780678838133
134,利,,122729,0.0016303951167827011,32881027,0.436808463000596
135,計,,122680,0.001629744175597469,33003707,0.4384382071761935
136,三,,122258,0.0016241381106960823,33125965,0.4400623452868896
137,入,,122008,0.0016208169822,33247973,0.4416831622690896
138,部,,121635,0.0016158618584838453,33369608,0.44329902412757344
139,法,,118668,0.0015764467054923414,33488276,0.4448754708330658
140,區,,115001,0.0015277323927118075,33603277,0.4464032032257776
141,去,,114364,0.0015192701573037899,33717641,0.44792247338308133
142,手,,113416,0.001506676438046646,33831057,0.449429149821128
143,情,,112777,0.00149818763361066,33943834,0.4509273374547387
144,關,,112744,0.001497749244649177,34056578,0.45242508669938786
145,投,,111592,0.0014824454845392301,34168170,0.4539075321839271
146,建,,111557,0.0014819805265497788,34279727,0.45538951271047684
147,相,,111505,0.0014812897318225936,34391232,0.45687080244229944
148,意,,110924,0.0014735714291976986,34502156,0.4583443738714971
149,提,,109696,0.0014572580460249427,34611852,0.4598016319175221
150,比,,108963,0.0014475204972744296,34720815,0.4612491524147965
151,想,,108711,0.0014441727997503786,34829526,0.46269332521454687
152,感,,107871,0.0014330138080035425,34937397,0.46412633902255046
153,起,,107808,0.0014321768836225296,35045205,0.465558515906173
154,代,,107541,0.0014286299183887139,35152746,0.4669871458245617
155,式,,106602,0.001416155759757429,35259348,0.4684033015843191
156,表,,105897,0.0014067901773984772,35365245,0.46981009176171756
157,創,,105009,0.001394993528980393,35470254,0.471205085290698
158,果,,104814,0.001392403048753449,35575068,0.4725974883394514
159,沒,,104423,0.0013872088037855763,35679491,0.473984697143237
160,灣,,104012,0.0013817488685380172,35783503,0.475366446011775
161,已,,103335,0.0013727552525706265,35886838,0.47673920126434566
162,無,,102398,0.0013603076629673104,35989236,0.47809950892731296
163,位,,101619,0.001349959026573518,36090855,0.4794494679538865
164,政,,100564,0.001335943864320051,36191419,0.48078541181820655
165,企,,100004,0.001328504536488827,36291423,0.48211391635469536
166,種,,99934,0.001327574620509924,36391357,0.4834414909752053
167,色,,99890,0.0013269901018946135,36491247,0.4847684810770999
168,保,,99842,0.0013263524452233656,36591089,0.48609483352232324
169,二,,99071,0.001316110084941448,36690160,0.4874109436072647
170,或,,99022,0.001315459143756216,36789182,0.4887264027510209
171,司,,98858,0.001313280483462786,36888040,0.4900396832344837
172,量,,98740,0.0013117129108126352,36986780,0.4913513961452963
173,只,,98146,0.0013038219095059438,37084926,0.4926552180548023
174,第,,98086,0.001303024838666884,37183012,0.4939582428934692
175,應,,97921,0.00130083289385947,37280933,0.49525907578732864
176,至,,97905,0.0013006203416357205,37378838,0.49655969612896433
177,民,,97557,0.001295997330769174,37476395,0.4978556934597335
178,車,,97531,0.0012956519334055817,37573926,0.4991513453931391
179,明,,97424,0.0012942304904092585,37671350,0.5004455758835483
180,影,,97126,0.0012902717052419284,37768476,0.5017358475887903
181,並,,97021,0.0012888768312735738,37865497,0.5030247244200639
182,特,,96490,0.0012818227543478953,37961987,0.5043065471744118
183,路,,96285,0.0012790994289811077,38058272,0.5055856466033929
184,樣,,95430,0.0012677411695245066,38153702,0.5068533877729174
185,數,,95242,0.0012652436808954527,38248944,0.5081186314538129
186,活,,94747,0.0012586678464732099,38343691,0.5093772993002861
187,兩,,94478,0.0012550943122114256,38438169,0.5106323936124975
188,造,,94307,0.0012528226603201052,38532476,0.5118852162728176
189,做,,94162,0.0012508964057923776,38626638,0.5131361126786099
