字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
1,的,,8417,7.569244604316546,8417,7.569244604316546
2,是,,3315,2.981115107913669,11732,10.550359712230216
3,一,,3269,2.939748201438849,15001,13.490107913669064
4,不,,3018,2.714028776978417,18019,16.20413669064748
5,人,,1987,1.7868705035971224,20006,17.991007194244606
6,有,,1978,1.7787769784172662,21984,19.769784172661872
7,在,,1723,1.5494604316546763,23707,21.319244604316548
8,之,,1720,1.5467625899280575,25427,22.866007194244606
9,了,,1710,1.5377697841726619,27137,24.403776978417266
10,這,,1691,1.52068345323741,28828,25.924460431654676
11,我,,1423,1.2796762589928057,30251,27.20413669064748
12,個,,1391,1.2508992805755397,31642,28.455035971223023
13,大,,1298,1.1672661870503598,32940,29.62230215827338
14,以,,1297,1.16636690647482,34237,30.788669064748202
15,為,,1296,1.1654676258992807,35533,31.95413669064748
16,國,,1220,1.0971223021582734,36753,33.05125899280576
17,而,,1200,1.079136690647482,37953,34.13039568345324
18,會,,1058,0.9514388489208633,39011,35.0818345323741
19,能,,1056,0.9496402877697842,40067,36.031474820143885
20,來,,1045,0.939748201438849,41112,36.97122302158273
21,們,,962,0.8651079136690647,42074,37.8363309352518
22,就,,939,0.8444244604316546,43013,38.680755395683455
23,於,,915,0.822841726618705,43928,39.50359712230216
24,也,,900,0.8093525179856115,44828,40.31294964028777
25,者,,868,0.7805755395683454,45696,41.093525179856115
26,說,,859,0.7724820143884892,46555,41.8660071942446
27,然,,853,0.7670863309352518,47408,42.63309352517986
28,政,,841,0.7562949640287769,48249,43.389388489208635
29,上,,833,0.7491007194244604,49082,44.138489208633096
30,可,,811,0.72931654676259,49893,44.867805755395686
31,年,,800,0.7194244604316546,50693,45.58723021582734
32,作,,794,0.7140287769784173,51487,46.30125899280576
33,他,,783,0.704136690647482,52270,47.00539568345324
34,還,,775,0.6969424460431655,53045,47.702338129496404
35,家,,774,0.6960431654676259,53819,48.398381294964025
36,中,,752,0.6762589928057554,54571,49.07464028776978
37,和,,743,0.6681654676258992,55314,49.742805755395686
38,對,,725,0.6519784172661871,56039,50.39478417266187
39,文,,721,0.6483812949640287,56760,51.0431654676259
40,時,,716,0.6438848920863309,57476,51.68705035971223
41,所,,716,0.6438848920863309,58192,52.330935251798564
42,學,,698,0.6276978417266187,58890,52.95863309352518
43,民,,688,0.6187050359712231,59578,53.577338129496404
44,出,,687,0.6178057553956835,60265,54.19514388489208
45,得,,687,0.6178057553956835,60952,54.81294964028777
46,地,,673,0.6052158273381295,61625,55.4181654676259
47,到,,668,0.6007194244604317,62293,56.018884892086334
48,事,,660,0.5935251798561151,62953,56.61241007194245
49,當,,642,0.5773381294964028,63595,57.189748201438846
50,自,,641,0.5764388489208633,64236,57.76618705035971
51,要,,641,0.5764388489208633,64877,58.34262589928058
52,生,,600,0.539568345323741,65477,58.882194244604314
53,無,,595,0.5350719424460432,66072,59.41726618705036
54,發,,594,0.5341726618705036,66666,59.951438848920866
55,台,,594,0.5341726618705036,67260,60.485611510791365
56,話,,579,0.52068345323741,67839,61.006294964028775
57,公,,576,0.5179856115107914,68415,61.52428057553957
58,麼,,570,0.512589928057554,68985,62.03687050359712
59,過,,565,0.5080935251798561,69550,62.54496402877698
60,多,,558,0.5017985611510791,70108,63.04676258992806
61,看,,552,0.49640287769784175,70660,63.5431654676259
62,如,,546,0.4910071942446043,71206,64.0341726618705
63,都,,538,0.48381294964028776,71744,64.5179856115108
64,本,,530,0.4766187050359712,72274,64.99460431654676
65,成,,525,0.4721223021582734,72799,65.46672661870504
66,法,,518,0.4658273381294964,73317,65.93255395683454
67,其,,507,0.45593525179856115,73824,66.38848920863309
68,子,,505,0.454136690647482,74329,66.84262589928058
69,那,,504,0.45323741007194246,74833,67.29586330935251
70,沒,,489,0.4397482014388489,75322,67.73561151079137
71,體,,476,0.42805755395683454,75798,68.1636690647482
72,下,,475,0.427158273381295,76273,68.5908273381295
73,行,,469,0.42176258992805754,76742,69.01258992805755
74,經,,465,0.4181654676258993,77207,69.43075539568345
75,只,,455,0.4091726618705036,77662,69.83992805755396
76,明,,453,0.4073741007194245,78115,70.24730215827338
77,樣,,435,0.39118705035971224,78550,70.63848920863309
78,後,,429,0.3857913669064748,78979,71.02428057553956
79,與,,425,0.38219424460431656,79404,71.40647482014388
80,意,,424,0.381294964028777,79828,71.78776978417267
81,實,,420,0.3776978417266187,80248,72.16546762589928
82,面,,407,0.3660071942446043,80655,72.53147482014388
83,論,,407,0.3660071942446043,81062,72.89748201438849
84,果,,402,0.36151079136690645,81464,73.2589928057554
85,或,,402,0.36151079136690645,81866,73.62050359712231
86,問,,401,0.3606115107913669,82267,73.98111510791367
87,知,,400,0.3597122302158273,82667,74.3408273381295
88,想,,400,0.3597122302158273,83067,74.70053956834532
89,動,,398,0.3579136690647482,83465,75.05845323741008
90,現,,397,0.35701438848920863,83862,75.41546762589928
91,正,,392,0.35251798561151076,84254,75.7679856115108
92,從,,391,0.3516187050359712,84645,76.11960431654676
93,力,,383,0.3444244604316547,85028,76.46402877697842
94,言,,379,0.3408273381294964,85407,76.80485611510791
95,教,,377,0.33902877697841727,85784,77.14388489208633
96,前,,373,0.335431654676259,86157,77.47931654676259
97,道,,373,0.335431654676259,86530,77.81474820143885
98,起,,372,0.3345323741007194,86902,78.14928057553956
99,你,,369,0.3318345323741007,87271,78.48111510791367
100,方,,366,0.329136690647482,87637,78.81025179856115
101,著,,365,0.32823741007194246,88002,79.13848920863309
102,此,,362,0.3255395683453237,88364,79.46402877697842
103,裡,,362,0.3255395683453237,88726,79.78956834532374
104,長,,362,0.3255395683453237,89088,80.11510791366906
105,應,,362,0.3255395683453237,89450,80.44064748201438
106,心,,359,0.322841726618705,89809,80.76348920863309
107,但,,353,0.31744604316546765,90162,81.08093525179856
108,機,,352,0.31654676258992803,90514,81.39748201438849
109,小,,350,0.3147482014388489,90864,81.71223021582733
110,灣,,350,0.3147482014388489,91214,82.02697841726619
111,已,,349,0.31384892086330934,91563,82.3408273381295
112,用,,347,0.3120503597122302,91910,82.65287769784173
113,卻,,344,0.30935251798561153,92254,82.96223021582733
114,業,,344,0.30935251798561153,92598,83.27158273381295
115,題,,343,0.30845323741007197,92941,83.58003597122303
116,主,,340,0.3057553956834532,93281,83.88579136690647
117,天,,337,0.30305755395683454,93618,84.18884892086331
118,何,,335,0.3012589928057554,93953,84.49010791366906
119,分,,334,0.30035971223021585,94287,84.79046762589928
120,名,,327,0.29406474820143885,94614,85.08453237410072
121,日,,325,0.2922661870503597,94939,85.37679856115108
122,種,,325,0.2922661870503597,95264,85.66906474820144
123,該,,323,0.2904676258992806,95587,85.95953237410072
124,部,,320,0.28776978417266186,95907,86.24730215827338
125,字,,314,0.2823741007194245,96221,86.52967625899281
126,因,,311,0.27967625899280574,96532,86.80935251798562
127,開,,310,0.2787769784172662,96842,87.08812949640287
128,好,,310,0.2787769784172662,97152,87.36690647482014
129,關,,309,0.2778776978417266,97461,87.64478417266187
130,張,,306,0.2751798561151079,97767,87.91996402877697
131,些,,306,0.2751798561151079,98073,88.19514388489209
132,真,,302,0.2715827338129496,98375,88.46672661870504
133,讓,,301,0.27068345323741005,98676,88.73741007194245
134,至,,300,0.2697841726618705,98976,89.00719424460432
135,及,,297,0.2670863309352518,99273,89.27428057553956
136,全,,297,0.2670863309352518,99570,89.54136690647482
137,同,,297,0.2670863309352518,99867,89.80845323741008
138,新,,295,0.2652877697841727,100162,90.07374100719424
139,電,,295,0.2652877697841727,100457,90.33902877697842
140,更,,294,0.2643884892086331,100751,90.60341726618705
141,外,,293,0.26348920863309355,101044,90.86690647482014
142,兩,,291,0.26169064748201437,101335,91.12859712230215
143,代,,290,0.2607913669064748,101625,91.38938848920863
144,立,,288,0.2589928057553957,101913,91.64838129496403
145,去,,284,0.25539568345323743,102197,91.90377697841727
146,甚,,283,0.25449640287769787,102480,92.15827338129496
147,理,,282,0.25359712230215825,102762,92.41187050359713
148,義,,279,0.25089928057553956,103041,92.66276978417267
149,定,,279,0.25089928057553956,103320,92.9136690647482
150,高,,276,0.24820143884892087,103596,93.16187050359713
